,Author_Name,Comment_Text,Updated_Time,Likes_Count
7165,@txma.,Am I the only one that thought it looks a tad like a camaro,2022-09-15T15:07:57Z,0
7166,@champion5545,"Looks good

Turbo V8 when LOL",2022-09-15T15:07:55Z,0
7167,@liv6646,"the interior looks outdated for some reason. Like a 2010 car with an aftermarket infotainment system. The grill looks a bit weird, and the rearend reminds me of a c8 lol",2022-09-15T15:07:43Z,0
7168,@Se7en_e1even,"No tremec, nuff said.",2022-09-15T15:07:36Z,0
7169,@bongwaterbojack,That interior screen is just terrible. Would much prefer smaller screens that actually look like they're part of the interior. These giant things just glued to the dash look awful.,2022-09-15T15:07:34Z,0
7170,@steveingalls4845,"Cool looking car, interesting though the Ford  decided to build a Camaro and call it a Mustang",2022-09-15T15:07:07Z,0
7171,@holden998able,Ford adds USP port on ceiling for camera. Every new Mustang owner. “Dope they added a port for my radar detector”,2022-09-15T15:07:04Z,0
7172,@hongkong322,the old mustangs on the rear window is so strange,2022-09-15T15:07:01Z,0
7173,@infosneakr,Screens are cool and all but these are kinda ugly IMO . A metal razor edge around the top and exposed sides and remove the black edging of the screen. That would be my solution.,2022-09-15T15:06:51Z,0
7174,@TheShootist,so it weights . . . 2.5 tons?,2022-09-15T15:06:36Z,0
7175,@jharris280zx,kinda wish they had given you a different color. Mazda wants their awful color back.,2022-09-15T15:06:31Z,0
7176,@WonderWusel,"that dashboard is so ugly and terrible... I like the rest of it, but the dashboard is a total deal breaker for me",2022-09-15T15:06:24Z,0
7177,@martyfrancis1011,17 minute video...that's it...must not be that much different. Lol!!!,2022-09-15T15:06:21Z,0
7178,@nightowl3582,I like the updated exterior styling.  Not sure about the big long touchscreen for a dash.  I'm a fan of physical dials and buttons.,2022-09-15T15:06:12Z,153
7179,@BedazzledChanclas,"The back reminds me too much of the new Elantras but overall, I’m loving the new mustang.",2022-09-15T15:06:06Z,0
7180,@tomosarmy,siiiiiiiiick!,2022-09-15T15:05:44Z,0
7181,@Banks4004,Looks weird. Worse than the current gen,2022-09-15T15:05:11Z,0
7182,@craiganderson8569,Beyond disappointed in that tacky tablet stuck on the dash.  The rest of the car looks good.  The all digital display is a dealbreaker.  It looks terrible.,2022-09-15T15:05:10Z,0
7183,@imnotshifting,Looks better that the challenger o nevermind its a charger,2022-09-15T15:04:59Z,0
7184,@N0Xa880iUL,It's beautiful,2022-09-15T15:04:58Z,1
7185,@Dankboi420,The body lines… they look like a slick German car. Nothing like an American muscle,2022-09-15T15:04:44Z,0
7186,@CraigBrosRacing,Ugly ass camaro with ford decals now..ugggg,2022-09-15T15:04:27Z,0
7187,@alboxvcysgp,Imagine riding in this car listening to the song “Gandi- Criminal “ 🔥🔥🔥,2022-09-15T15:04:23Z,9
7188,@YouAreBreathing,I hope that when the Mustang gets electrified they'll keep a V8 engine rumble for the inside.,2022-09-15T15:04:19Z,0
7189,@stricken1666,Looking more and more like a corvette every year. They're doing it slowly so nobody notices,2022-09-15T15:04:14Z,0
7190,@alaind4757,Doug has to be the number one car review channel now HAS TO BE showing us a car that's only a few hours old MAD RESPECT,2022-09-15T15:04:06Z,0
7191,@cassio2999,How sad that Ford still makes cars that need petrol,2022-09-15T15:04:06Z,0
7192,@jd-ekg-7875,Thnx D. 🍺🐧🐧🤙🏽,2022-09-15T15:04:02Z,0
7193,@brucevrodoor4781,"How lmao it’s not even 2023 yet? In all honestly ford probably shouldn’t already have a 2024 model all flushed out when the 2023 isn’t even available yet. Kinda makes no sense seeing as technologically the 2024 can exist in 2022, it should of just been the 2022 or 2023.",2022-09-15T15:03:31Z,1
7194,@nicolasdumitru6174,it's so ugly I can't even watch the video,2022-09-15T15:03:21Z,0
7195,@95Cozzentino,"That's a Camaro back end, change my mind",2022-09-15T15:03:12Z,0
7196,@Monkie_.,The rear end looks like a Camaro’s,2022-09-15T15:03:11Z,0
7197,@YesThisIsElie,Hey is it just me or do the front turn signals look like shit?,2022-09-15T15:03:10Z,0
7198,@pd4655,"Dear Ford, no eye-piercing-super-stupid-bright-running-lights. Thanks, everyone",2022-09-15T15:03:06Z,0
7199,@Confessionsofapassportbro,I drive a 5th gen Camaro and this car making me want to switch to ford.🥲 🥹but Chevy will always have my heart 🫡,2022-09-15T15:02:58Z,0
7200,@samsanimationcorner3820,"Also, remote rev is the douchiest feature ever.",2022-09-15T15:02:58Z,0
7201,@laneface,That's a Camaro,2022-09-15T15:02:54Z,0
7202,@6cmh3,That hand brake looks awful. At least have a leather/Alcantara boot so it doesn't look so cheap. Gotta wonder what happens if you spill something in there and how it'll fare with dirt/dust,2022-09-15T15:02:51Z,0
7203,@erikthefurious5656,This car looks like Chevy and Ford had a baby because the side and rear profile reminds me of the Camaro but at least everything else is Mustang.,2022-09-15T15:02:50Z,0
7204,@comeberza,"looks great, sounds great and pricing will for sure be competitive. Ford keeps outdoing themselves with these",2022-09-15T15:02:43Z,0
7205,@Kenyon712,Looks like Camaro.,2022-09-15T15:02:41Z,0
7206,@BizaroStormy88,"Interior is a step backwards compared to the last model, looks like a basic commuter car now. Diver gauge cluster screen looks cheap and boring compared to the previous premium screen. No climate control buttons and what buttons are there look cheap.",2022-09-15T15:02:35Z,0
7207,@beemojump3383,I had 2017 mustang. I will buy it in 2024!,2022-09-15T15:02:29Z,0
7208,@macbook802,Theve even included the mustang 2. But not e mustang,2022-09-15T15:02:17Z,0
7209,@NDil97,That screen is going to be awful in 4-5 years.,2022-09-15T15:02:13Z,0
7210,@willianninomorales7754,The front looks cooler but mustangs are ugly long ass boats,2022-09-15T15:01:54Z,0
7211,@Zack-pl9np,honestly I have no problem with a evolution instead of revolution the old one looks decent still and the formula is rear drive front engine big power and offer a manual,2022-09-15T15:01:25Z,0
7212,@Vosovogalsyncope,It looks like my metallic gray pearl SS1LE.,2022-09-15T15:01:20Z,0
7213,@UnknownVisitorxx13,exterior looks great. the interior is atrocious thou. Those screens look horrid and crude. no smooth integration just 2 large slabs stuck together bulging out.,2022-09-15T15:01:18Z,0
7214,@NikoliteZero,Looks like an RTR Camaro.,2022-09-15T15:01:16Z,0
7215,@tonyg1420,Back kinda looks like Camaro,2022-09-15T15:01:12Z,0
7216,@MisticDW,"I'm not the biggest fan of American cars but man, this looks amazing, when it comes to muscle cars USA don't play",2022-09-15T15:01:08Z,0
7217,@GeneralSpanky,Ugly car.,2022-09-15T15:01:02Z,0
7218,@curtiswood8010,This is a great looking car! Good job Ford!,2022-09-15T15:01:00Z,1
7219,@bpregont,The interior is everything I hate about modern cars.,2022-09-15T15:00:59Z,0
7220,@mint3,"I’m a JDM guy, but this looks absolutely fantastic!",2022-09-15T15:00:53Z,4
7221,@RS7evenSLDR,Nice BMW Competition wheels 😂,2022-09-15T15:00:34Z,0
7222,@paulj9375,"I didn’t like it at first, but it has absolutely grown on me very quickly. The “fox body” retro gage cluster is one of my favorite features!!",2022-09-15T15:00:34Z,8
7223,@JustinMcFly1980,I still have my 91 foxbody lx convertible 5.0. Modded to the moon. Lol. I like the back of the new mustang but the front and interior is a big miss for me. Its alot of history and greatness in the older dash design. Wish they kept the two humps. Inside looks a lil too trucky.,2022-09-15T15:00:26Z,0
7224,@mrbmp09,"Do not like the screens,  looks like an afterthought like ford's other models.",2022-09-15T15:00:17Z,0
7225,@yungrichnbroke5199,They need to slow those blinkers down. They look terrible at that rate.,2022-09-15T15:00:05Z,0
7226,@Juez-2713,"This doesn't impress me, I would be impressed if it were the Ferrari suv.",2022-09-15T15:00:04Z,1
7227,@davisbenstone7485,I just seen there is a recall on it already 😳 😆,2022-09-15T15:00:04Z,0
7228,@kageyamatobio1850,It looks sh!t. No offense.,2022-09-15T14:59:56Z,0
7229,@ihavebluepokeballs709,Did Ford invite a bunch of YouTubers to this filming location? Honestly I would have been more excited to meet Doug than to film the car. 😂,2022-09-15T14:59:52Z,0
7230,@mmmmtacos,Nice 2016 Camaro,2022-09-15T14:59:36Z,1
7231,@Hellfox777,Nice.,2022-09-15T14:59:33Z,0
7232,@andrewhoward4570,5:08 are those headlights already steaming up and getting moisture inside? I just can't understand how engineers can't figure this out.,2022-09-15T14:59:32Z,0
7233,@CarLoverPhotography,Manual transmission and an Actual engine? Thank You ford never stop that 😍🙏,2022-09-15T14:59:29Z,2
7234,@akhild.3583,Is it bigger dimension wise than the s550,2022-09-15T14:59:26Z,0
7235,@ERTLPFM,nice camaro doug,2022-09-15T14:59:20Z,0
7236,@JvstSmvg,I wonder if he is selling his time machine on cars and bids.,2022-09-15T14:59:15Z,0
7237,@DominikWegner,The user experience person at Ford knows what they’re doing. Used to be company centric experiences now its turning into customer centric experiences.,2022-09-15T14:59:14Z,0
7238,@Lionsheartification,Not a fan of the double screen,2022-09-15T14:59:14Z,0
7239,@shadow7037932,Looks like a Camaro and a Mustang had a baby. I hate it.,2022-09-15T14:59:13Z,0
7240,@skullhunter7943,"Honestly i really like the design, just wish they would bring back he classic circle headlights",2022-09-15T14:59:07Z,6
7241,@bvoyelr,"Hmmm, Mustang's starting to look a little Camaro'y.",2022-09-15T14:58:55Z,0
7242,@paulharris4780,Kinda looks like a Camaro 🤨,2022-09-15T14:58:43Z,0
7243,@eduardoig17,I really do not understand why car manufacturers have not put daytime running lights in the rear of the car. I see so many idiots driving with their lights off at night,2022-09-15T14:58:41Z,0
7244,@paulharris4780,Kinda looks like a Camaro 🤨,2022-09-15T14:58:40Z,0
7245,@paulharris4780,Kinda looks like a Camaro 🤨,2022-09-15T14:58:37Z,0
7246,@rok4220,"Wait a minute, wait a minute.  Where is my video of Doug climbing into the ridiculous back seat?   I feel cheated!",2022-09-15T14:58:08Z,0
7247,@yournewdad1453,Newer edge mustang,2022-09-15T14:58:04Z,0
7248,@mmamath1817,Good on Ford for bringing the Camaro back,2022-09-15T14:58:00Z,0
7249,@jwanta79,"I think they messed up with the styling, they leaned into the fox body thing with the gauge cluster, they should have done a retro fox body style instead of making it look like a S550 and a Camaro had a baby",2022-09-15T14:57:51Z,0
7250,@machdaddy6451,Why haven't you ever reviewed a current Mach 1?,2022-09-15T14:57:30Z,0
7251,@maxm9539,More like a Camaro,2022-09-15T14:57:30Z,0
7252,@esteban1487,Sure don't like that spoiler,2022-09-15T14:57:21Z,0
7253,@theonlykisboi,"This thing just barely got announced and he is reviewing it lol, just shows how much respect Doug commands in the automotive world.",2022-09-15T14:57:06Z,0
7254,@ARCarReviews5,They manage to make the Mustang more modern in looks and addressed its “crowd killer” issue with the ebrake if it works well. Definitely going to be putting an order in for this,2022-09-15T14:56:58Z,360
7255,@edwardnygma2702,"The Mustang design didn't really change for 8 years. These are small touch ups, nothing more.",2022-09-15T14:56:55Z,0
7256,@norwegianblue2017,"I like it, but it does look a little bit more like a Camaro now. Fortunately without the coffin-like roof line. Making it helmet-friendly is a good idea.",2022-09-15T14:56:55Z,0
7257,@kaikeen,Looks the same,2022-09-15T14:56:49Z,0
7258,@brentbartley6838,"First glance, I'd think it was a Camaro.",2022-09-15T14:56:47Z,0
7259,@matthewnichols5503,I really don't know how to feel about it.. I like another of the new features but I guess I was hoping for more,2022-09-15T14:56:46Z,0
7260,@Bzt3819,"I think you put the wrong car in the thumbnail, that looks like a Camaro",2022-09-15T14:56:45Z,0
7261,@M1ndzor,"When can we expect new 2030 mustang revealed cause this ""model year"" is getting out of hand.",2022-09-15T14:56:33Z,0
7262,@saphayr,muscles,2022-09-15T14:56:28Z,0
7263,@queefreak666,I hope that wheel hop has evolved,2022-09-15T14:56:27Z,0
7264,@tm5398,The dash looks horrible.,2022-09-15T14:56:23Z,0
7265,@OriginalRMG,"Prefer my 2020 gt500, the inside doesnt look right....at all.",2022-09-15T14:55:56Z,0
7266,@olabodealamu5297,"I miss the double bubble dash, and those double screens don’t do it for me. I do like the exterior , I guess I can get used to the screen, but those double bubble looked nice on the older mustang.",2022-09-15T14:55:41Z,1
7267,@ilmelangolo,"Belli gli sketch;
Frontale meh...
cruscotto con schermoni orrendo;
il resto mi piace!",2022-09-15T14:55:41Z,0
7268,@Shim_Shack_Studio,That side profile is looking pretty close to a Chevy Camaro... Squint a little and you'll see it.,2022-09-15T14:55:40Z,0
7269,@saidwhowhy,6:12 Engine is tuned to perfection. You see water shooting out in buckets.,2022-09-15T14:55:33Z,0
7270,@TDGame,Lol like  a Camaro 😂,2022-09-15T14:55:24Z,0
7271,@davidtreece3922,Now when is Ford going to finally give the people what they want and release a Mustang Raptor. SMH Ford.,2022-09-15T14:55:18Z,0
7272,@4r391,I wish there was an option to opt out of that massive screen. It's just a giant wall.,2022-09-15T14:55:10Z,1
7273,@samsanimationcorner3820,"My instinct would be to match the screen color to the paint color, for instance if I have a bright yellow Mustang, I'd go with bright yellow... that is until I remember my phone, tablet, and laptop are in constant night mode for a reason.",2022-09-15T14:54:44Z,0
7274,@aenemia82,"Is being able to rev the engine from the kefob a dumb feature? 
Yes.

If I had one would I use it? 
Also yes.",2022-09-15T14:54:36Z,0
7275,@mjdgi1,Didn't know Ford was building Camaros now,2022-09-15T14:54:26Z,0
7276,@pickopenforever4206,Looks like a Camaro on the side,2022-09-15T14:54:24Z,0
7277,@priqq1,"Doug demuro:  ""Thisssssss is the all new Chevy Camar - I mean, Ford Mustang.  Wait, this is the new mustang?  It looks like it's morphing into the current gen Camaro.  Anywhoooo.....""",2022-09-15T14:54:17Z,0
7278,@MegaHolymoly,ALways disliked ford but god damn are they shitting on chevy. This thing is sweet and the interior looks like a space ship!,2022-09-15T14:53:51Z,0
7279,@bentleyjones9462,I don’t fw only 140bon the dash,2022-09-15T14:53:51Z,0
7280,@chureliya,Is that a new Camaro 😹😹,2022-09-15T14:53:50Z,0
7281,@FABRIZIOZPH,Remote revving from the key fob? I already love it!,2022-09-15T14:53:50Z,0
7282,@FLBoyCanScrap,"Only the dash and steering wheel is different, besides that the interior is basically the same as the outgoing Mustang.

Guaranteed this Mustang generation will be even more overpriced than the outgoing one considering it's American competitors will all be dead when it comes out.",2022-09-15T14:53:49Z,0
7283,@mallow2902,So glad this car still has an NA powertrain and manual. It even looks great too. Big props to Ford.,2022-09-15T14:53:46Z,77
7284,@Bruce.-Wayne,"Yesssss....Ford, giving the Crowd what they want...😉",2022-09-15T14:53:44Z,0
7285,@NatetheAceOfficial,The Fox Body cluster isn't a true representation until the speedo stops at 85.,2022-09-15T14:53:27Z,0
7286,@hannthenan,The shape of the rear reminds me of the current Ford GT,2022-09-15T14:53:22Z,0
7287,@brandoncrenshaw,This car is giving me Camaro vibes.,2022-09-15T14:53:14Z,0
7288,@moontunekings,Sheesh that’s not bad,2022-09-15T14:53:08Z,0
7289,@stantheman9002,"I hate the screens on the interior, especially for the climate controls. The car looks good though. I really like the bronze badging.",2022-09-15T14:53:05Z,0
7290,@SD-ol9os,LOVE the new design. The tail lights remind me of my parent's '67 Mustang. Love the new technology and screens and all the cool Easter eggs. Thanks Doug!,2022-09-15T14:52:58Z,3
7291,@Boots_McScoots,"While I understand the need to make a more aggressive design to keep up with the Joneses, this feels more like the current Camaro than a Mustang.",2022-09-15T14:52:55Z,1
7292,@francisgomes9976,Interior looks like they glew in two massive tablet/ipad.,2022-09-15T14:52:45Z,0
7293,@NovejSpeed3,Remember when Ford said they were going all electric and weren't making cars anymore?  Yeah neither does Ford!  #DarkHorse,2022-09-15T14:52:41Z,0
7294,@VikTheGreat360,Those screens look hideous with giant bezels man. Interior sucks,2022-09-15T14:52:30Z,0
7295,@chadgraham9474,Ford copying Hyundai with the rear indent?,2022-09-15T14:52:26Z,0
7296,@cafn8ed74,"""haunches."" That's a word that could use a revival.",2022-09-15T14:52:26Z,0
7297,@StoneyDeluxe602,Niiiiiice,2022-09-15T14:52:24Z,0
7298,@betsyduane3461,"Sequential taillights are not iconic on the Mustang. Only 1967-1970 Shelby's had them, and never again until 2010.",2022-09-15T14:52:13Z,0
7299,@Ekaterate,The main change in the new Mustang: screeeeeeeeeeeeeeeeeeeeeeeeeeeen,2022-09-15T14:52:12Z,0
7300,@toxicrepear,2024 most powerful mustang coming to a crashed lamp post near you.,2022-09-15T14:52:11Z,0
7301,@haloguylevi,The quirkiest mustang,2022-09-15T14:52:11Z,0
7302,@tommyb6611,"Rear end: Mustang designed by Hyundai Elantra ""designer""
Front end: bland, uninspired something something, not appealing in any way shape or form. Could be similar attributed to some student level of ""designer"".
Interior: like most other companies. Complete lack of design. Stick in giant screens without any actual intention to create a design of any form, and call it a day, cleaning lady level of ""design"".",2022-09-15T14:52:01Z,0
7303,@teddyequalizer1062,"Looks A LOT LIKE THE CAMARO. 
PASS",2022-09-15T14:51:59Z,0
7304,@MrLazyAmerica,2:50 The front turn signals look awful. They barely stay on. I'll be surprised if you'd be able to actually see it in traffic.,2022-09-15T14:51:54Z,4
7305,@Painted_J,Ford has to work more on that infotainment system. The two screens look out of place. Exterior is amazing tho,2022-09-15T14:51:41Z,0
7306,@Maxofaxx,I see Mercedes 2018 dashboard on 2024 mustang. That’s fkt up,2022-09-15T14:51:37Z,0
7307,@-_-lmapo3388,All the dodge owners here salty asl that ford didn't get rid of the v8 engine  😂 🤣,2022-09-15T14:51:32Z,0
7308,@frederickpikovsky3586,Looks just like a KIA Sorento,2022-09-15T14:51:29Z,0
7309,@yudhabagaskara98,Worlds first mass producing car company only comes with one non-suv lineup 😭,2022-09-15T14:51:13Z,0
7310,@djuro14,Hideous interior. Death by screens.,2022-09-15T14:50:54Z,0
7311,@AshSolarion,"I dont think they will ever get rid of the v8, because thats the heart and Soul of the mustang",2022-09-15T14:50:52Z,0
7312,@j4v-cyberpunk-music,"Ford. You managed to have the interior of a Mustang, that rebellious icon of the American life stlye and real american dream of freedom of the dishwashing people, like James Dean and Steve McQueen, into something that looks like my past call center work space. I guess I can plug in my mobile, too?
#f%&M3 #cyberpunkcoltoure",2022-09-15T14:50:37Z,0
7313,@sodrak6925,Cars are one of the worst things that could happen to humanity,2022-09-15T14:50:27Z,0
7314,@alexchorniy4047,"Front end looks aggressive, and exhaust sounds amazing! Thanks for the review, Doug!",2022-09-15T14:50:26Z,18
7315,@johnn85,Ford Camaro? 😆,2022-09-15T14:50:23Z,0
7316,@powamoto,Mo Powa to the Moto 🤘love this new design bro,2022-09-15T14:50:20Z,1
7317,@glockman9c,"Side profile looks like a big Nissan Z.
Glad the screen is not vertical and tall like Explorer ST.
Hatchback would have been cool.",2022-09-15T14:50:17Z,0
7318,@AleksandarStefanovic,"People in 1924: ""In 2024, we'll have flying cars!""
Cars in 2024: Remote revving",2022-09-15T14:50:16Z,2
7319,@heathcornbeef,"FORD 
FOUND ON RUBBISH DUMP
FIX OR REPAIR DAYLY 
FUCKED ON RACE DAY",2022-09-15T14:50:09Z,0
7320,@josephgarrel5728,Why does the speedo only go to 140,2022-09-15T14:50:07Z,0
7321,@69grandpa69,"Ah yes, the Audi turn signal sequence blinking, and iconic mustang feature.",2022-09-15T14:50:04Z,0
7322,@jakebailey5537,"everything is pretty cool except the huge screens, they will age terribly",2022-09-15T14:49:55Z,0
7323,@Mahesh_V,what in the camaro-wrx-mustang hybrid is that?,2022-09-15T14:49:53Z,0
7324,@sadiqabuallahi3330,Looks like a bmw 8 series from the side,2022-09-15T14:49:50Z,0
7325,@ItachiUchiha-re6fx,"Hahahah its 2022 , how can a car br 2024 wth",2022-09-15T14:49:44Z,0
7326,@DavidC1,did they put a bigger gas tank?,2022-09-15T14:49:40Z,1
7327,@joe6096,Ok Ford even highlighted the 55 mph hash mark on the retro Fox body gauge configuration. Details! Well done Ford!,2022-09-15T14:49:26Z,0
7328,@sinthason,"It looks so freaken huge, for a coupe. I bet it drives like a boat.",2022-09-15T14:49:21Z,0
7329,@JacobSmith-rh2sr,A lot taken from the Camaro like the steering wheel and hood,2022-09-15T14:49:18Z,0
7330,@cudleeman,"Not gonna lie, couldn’t tell if it were a Mustang or a Camaro from your intro/thumbnail. 😂",2022-09-15T14:49:13Z,0
7331,@notaberger_3216,"The paint on this pre production example looks amazing! No orange peel at all, looks as good as a porshe paint job",2022-09-15T14:49:05Z,0
7332,@JaredsGarage,Why did ford use the Mustang 2 as inspiration for this?,2022-09-15T14:48:58Z,0
7333,@joeziadan,Modern interiors are horrific,2022-09-15T14:48:57Z,0
7334,@PD-we8vf,"Ford just laid off another 3,000 employees in Dearborn.",2022-09-15T14:48:45Z,0
7335,@tdolan500,I’m not a fan of the styling and I can’t put my finger on why.,2022-09-15T14:48:42Z,0
7336,@kianghaf1643,"Im a dodge boy and i disappointed with them going electric 
Thank you ford",2022-09-15T14:48:38Z,0
7337,@jellyott,"Hate to say it, but the back end shape looks a little like a boxy 5th gen Camero 💀",2022-09-15T14:48:35Z,0
7338,@somethingvisceral2003,I like the outside but personally I hate digital screen gauges. I think old school gauges are much better.,2022-09-15T14:48:34Z,1
7339,@brentonblack,Remove the lights and it looks like the Camaro,2022-09-15T14:48:17Z,0
7340,@michaelrivera6958,Why is every car company coming out with their own color variation of NPC Grey?,2022-09-15T14:48:13Z,0
7341,@everrybody,The GT is 480hp and the dark horse mustang is 500hp,2022-09-15T14:47:56Z,1
7342,@danielmiecz909,U know how apple says the iPhone 13 is different from the 14,2022-09-15T14:47:50Z,0
7343,@jakebailey5537,"not a fan of the huge screens replacing the gauge cluster, its weird and blocky while susceptible to glare due to not being recessed into the dash like a standard gauge cluster",2022-09-15T14:47:49Z,0
7344,@brentvance3958,"Two things that I heard was different from what you said. 
1. The manual won’t be available on the 4cyl 
2. It will be the most powerful 5.0 Ford has ever made. So hopefully 500 or more.",2022-09-15T14:47:48Z,0
7345,@luca_ng,I'm happy they didn't put the electric so called mustang on the window,2022-09-15T14:47:43Z,0
7346,@gaming4christ_1,"The BULLITT Mustang made around 480HP with the 5.0 V8, so we can expect this generation to make even more than that. Likely around 500HP.",2022-09-15T14:47:42Z,0
7347,@ouikikazz,"As a Ford guy, this screams Camaro to me at first glance",2022-09-15T14:47:38Z,0
7348,@jacobjohnson2603,only thing i don't like abt this new mustang is those God awful rear tail lights,2022-09-15T14:47:28Z,0
7349,@demodemoncrat441,"Akshually...  Raiti's Rides had a tour of this yesterday and did a full 25 min.  Motor Trend showed us the Dark Horse, as well...",2022-09-15T14:47:27Z,0
7350,@theinevitable2135,Joe posted it first,2022-09-15T14:47:23Z,0
7351,@Leftover81,Oof…,2022-09-15T14:47:18Z,0
7352,@scottaron949,The side profile looks exactly like a Camaro now with the lowered nose and rear quarterpanel bulge,2022-09-15T14:47:09Z,0
7353,@VictorUlgenes,Old Mustang but low-poly,2022-09-15T14:47:08Z,0
7354,@arnav7784,I did not see this review coming,2022-09-15T14:47:08Z,0
7355,@prashamkarunanithi9064,I don't know about you guys but did the new mustang get longer than the s550?,2022-09-15T14:47:08Z,0
7356,@TreCayUltimateLife,i dont need to watch this because in 2 weeks every 16 year old hindu in abbotsford will have one,2022-09-15T14:47:07Z,0
7357,@FabioTWK,"They need to stop all doing the same double tablet looking digital instruments. This is gonna get old very quickly, and look terrible in a few years. Learn from the Ferrari Purosangue if you REALLY need to do it (it’s not really necessary? People will go back to perceive analogue as premium just exactly how it happened for watches, except just Casio who gets away with it being the OG digital watch company).",2022-09-15T14:47:07Z,0
7358,@KaiZen999XXX,Does this silhouette remind anyone of Camaros ??,2022-09-15T14:47:04Z,0
7359,@hangtime1111,Back look weird,2022-09-15T14:46:55Z,0
7360,@omarzowila,It kind of looks like a refresh to me,2022-09-15T14:46:45Z,0
7361,@sungkim742,I like it. I might buy my first Mustang.,2022-09-15T14:46:43Z,0
7362,@vulpax5915,kinda looks like a Ford Corvettestang,2022-09-15T14:46:42Z,0
7363,@ajhill5094,"I like the center screen, but the driver's screen looks kinda crappy, with the screen not reaching the edges of the glass and it just looks ""stuck"" there. I think this dash is a step back. Just my opinion. It'll be cool to see it in person.",2022-09-15T14:46:37Z,0
7364,@69grandpa69,2024???,2022-09-15T14:46:32Z,0
7365,@zamora3D,I love the tail lights,2022-09-15T14:46:31Z,0
7366,@catonehere,"Mustang MBUX?


Prefer analog?",2022-09-15T14:46:20Z,0
7367,@logicerrormusic,"I like it? No
I want it? Hell yeah",2022-09-15T14:46:06Z,0
7368,@kasaeuberlichproduction5981,"Straight out the gate... Its a copy of the latest and ugliest generation of Camaro. Isn't this supposed to be a muscle car? Looks like something my wife would pick out. Without the signature tail lights, it looks like something from Kia or Hyundai. Ford isn't Ford anymore.",2022-09-15T14:46:02Z,1
7369,@matthewbergen8506,"Looks mean and modern, love it!",2022-09-15T14:45:38Z,0
7370,@kevinsdb1,"To me, the Mustang has just been slowly getting more ugly every remodel after 2018. This thing looks boxy and ugly AF to me but beauty is subjective",2022-09-15T14:45:31Z,2
7371,@deaimad7957,not the screens😭 they look so bad,2022-09-15T14:45:28Z,0
7372,@nicksimpson88,not sure completely about the tail lights but overall I think its a sharp evolution,2022-09-15T14:45:26Z,4
7373,@kennethjolley,Camaro???,2022-09-15T14:45:22Z,0
7374,@gordonnorris4202,The old interior was much nicer..suited better,2022-09-15T14:45:14Z,1
7375,@16BitOG,"Just look at how little changed, this a new game + at best with the exterior and interior. Very heavy Mach-E influences. The writing is on the wall gentlemen, this the last V8 ""Stang we're gonna see.",2022-09-15T14:45:12Z,0
7376,@stanislavspon6846,I dunno but I don’t really like the screens. They look awkward.,2022-09-15T14:45:03Z,0
7377,@jasonvaughn3478,Sharp edges... bad news for pedestrians..,2022-09-15T14:44:58Z,0
7378,@heathcornbeef,Do they still come with rust from the factory standard not an option? And how's the crash test data is it still a death sentence if you crash it like the current model 2 star crash rating in euro ncap and Australian ncap  ford's new pinto,2022-09-15T14:44:54Z,0
7379,@thewatcher9804,🧐,2022-09-15T14:44:54Z,0
7380,@haitiankid4lyf,Would be cool if you could get new gauge clusters OTA in the future.,2022-09-15T14:44:47Z,0
7381,@DanielEhlmann,It’s a svelte clown shoe,2022-09-15T14:44:46Z,0
7382,@ElJuli24,Wooow that interior loooks nicee,2022-09-15T14:44:43Z,0
7383,@yaddercamacho9714,"3:40 I am so happy to see the Mach E is not even considered a Mustang, even they know that was a dumb decision",2022-09-15T14:44:37Z,0
7384,@justinrosa56,That Camaro rear quarter angle tho👀,2022-09-15T14:44:34Z,1
7385,@ducnguyen1999,the wheel look like bmw one :)),2022-09-15T14:44:16Z,0
7386,@a1a272,Looks like new m4,2022-09-15T14:44:16Z,0
7387,@maxhi88,Doug DeMuro evolutionary/revolutionary counter = 5x --> sentence: developmental stagnation,2022-09-15T14:44:12Z,0
7388,@RunItBackWitLano,Doug the type a guy to let all the other car review pages post their mustang reveal first to then post his 14 hours later and still rack up the most views...on a serious note tho. This is facts lol he could've posted this last night but he chose not to. What a guy 😭,2022-09-15T14:44:01Z,0
7389,@abisaiandrade123,idk that rear quarter panel looks like a Camaro,2022-09-15T14:43:37Z,0
7390,@nazhif1,The blinkers look very pre-production,2022-09-15T14:43:33Z,1
7391,@ahnafzahid9450,All hail the COYOTE 5l🥲🥲🥲,2022-09-15T14:43:26Z,0
7392,@SkraightSix,"Honestly it’s just nice to see a car announced that won’t be some limited production, impossible to get, dealer markup champion like so many of these other “affordable” enthusiast cars are. Finally, something I can actually order…",2022-09-15T14:42:47Z,666
7393,@vincentlu36,"is it just me, it looks like a Camaro",2022-09-15T14:42:46Z,0
7394,@Cubemaster,"My first impression is that it looks weird from the front, looks like a camaro from the back, and looks the same from the middle of the side.",2022-09-15T14:42:42Z,0
7395,@JosePerez-jo5ud,Doug: the only person to tell his wife to check out cars and bids before making love 😅,2022-09-15T14:42:42Z,0
7396,@Wilvin,Wait. Isn't next year 2023?,2022-09-15T14:42:32Z,0
7397,@jambear7862,Can you get one with sunroof?,2022-09-15T14:42:31Z,0
7398,@J-Vill,It honestly thought it was a camaro,2022-09-15T14:42:04Z,2
7399,@xAfterlifex,cool car but mercedes is better :),2022-09-15T14:41:46Z,0
